sample_id,run_id,medium,medium_id,sequence,phase,phase_name,phase_id,voltage,voltage_class,frame,time_ms,time_s,drive_freq_hz,cycle_phase_rad,sin_phase,cos_phase,v_applied,v_abs,angle_deg,angle_rad,delta_angle,direction,direction_id,amp_deg_model,tau_stim_s_model,tau_relax_s_model,noise_std_deg_model,img_relpath,img_filename,img_path,split
ACETONE(1%)__seq788__2.100V__S__f02,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,1.3385903784722484,1.3385903784722484,30.907393364828437,0.5394357774253052,0.9098930780897128,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f02.png,train
ACETONE(1%)__seq788__2.100V__S__f03,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,2.0628032265302463,2.0628032265302463,29.031847867815202,0.5067013332314708,-1.8755454970132348,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f03.png,train
ACETONE(1%)__seq788__2.100V__S__f04,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,1.8402440280921137,1.8402440280921137,23.024838674105197,0.40185924460366135,-6.0070091937100045,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f04.png,train
ACETONE(1%)__seq788__2.100V__S__f05,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,0.7730615606378242,0.7730615606378242,13.848543674401343,0.241702683724537,-9.176294999703854,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f05.png,train
ACETONE(1%)__seq788__2.100V__S__f06,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,-0.6489356881873893,0.6489356881873893,2.2052406116051264,0.038488709471202934,-11.643303062796218,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f06.png,train
ACETONE(1%)__seq788__2.100V__S__f07,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,-1.7730886435542312,1.7730886435542312,-8.601760137463993,-0.1501290358655467,-10.807000749069118,neg,0,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f07.png,train
ACETONE(1%)__seq788__2.100V__S__f08,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,-2.0834408727604035,2.0834408727604035,-11.959003756592386,-0.20872399081090767,-3.3572436191283934,neg,0,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f08.png,train
ACETONE(1%)__seq788__2.100V__S__f09,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,-1.437548922450247,1.437548922450247,-4.826478177476935,-0.08423793547262774,7.132525579115451,neg,0,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f09.png,train
ACETONE(1%)__seq788__2.100V__S__f10,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,-0.1318600910115597,0.1318600910115597,6.928877166974929,0.12093172002996942,11.755355344451864,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f10.png,train
ACETONE(1%)__seq788__2.100V__S__f11,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,1.2343490298141933,1.2343490298141933,14.745411973947947,0.25735598850838803,7.816534806973018,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f11.png,train
ACETONE(1%)__seq788__2.100V__S__f12,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,2.0340246383701253,2.0340246383701253,16.390589233362995,0.2860697484641175,1.645177259415048,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f12.png,train
ACETONE(1%)__seq788__2.100V__S__f13,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,1.9001368101786422,1.9001368101786422,13.720677584850877,0.23947099946023145,-2.6699116485121177,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f13.png,train
ACETONE(1%)__seq788__2.100V__S__f14,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,0.8941365122866552,0.8941365122866552,6.375645263638062,0.11127600178966608,-7.345032321212815,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f14.png,train
ACETONE(1%)__seq788__2.100V__S__f15,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,-0.522248763046195,0.522248763046195,-2.538795644400993,-0.04431034303008847,-8.914440908039055,neg,0,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f15.png,train
ACETONE(1%)__seq788__2.100V__S__f16,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,-1.6989356881873892,1.6989356881873892,-11.218515839439029,-0.1958000385853466,-8.679720195038035,neg,0,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f16.png,train
ACETONE(1%)__seq788__2.100V__S__f17,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,-2.0958561296993703,2.0958561296993703,-14.10049609079285,-0.24610008294892452,-2.8819802513538217,neg,0,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f17.png,train
ACETONE(1%)__seq788__2.100V__S__f18,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,-1.530834117584966,1.530834117584966,-8.684429926418995,-0.15157189587474035,5.416066164373856,neg,0,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f18.png,train
ACETONE(1%)__seq788__2.100V__S__f19,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,-0.26319979048504216,0.26319979048504216,1.7689928261526244,0.03087474926052295,10.453422752571619,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f19.png,train
ACETONE(1%)__seq788__2.100V__S__f20,ACETONE(1%)__seq788__2.100V__S,ACETONE(1%),0,788,S,Stimulus,1,2.1,0,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,1.1252362694558926,1.1252362694558926,10.843069637018893,0.1892472661890061,9.074076810866268,pos,2,30.9453620320438,1.3,2.896,2.578505209939763,ACETONE(1%)__seq788__2.100V__S/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq788__2.100V__S/f20.png,train
AIR__seq768__4.900V__R__f01,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,24.412515388185653,0.42607877221762125,0.0,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f01.png,train
AIR__seq768__4.900V__R__f02,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,0.0,0.0,22.452129845702895,0.39186358989280196,-1.9603855424827579,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f02.png,train
AIR__seq768__4.900V__R__f03,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,0.0,0.0,19.49101504973077,0.34018238717356825,-2.961114795972126,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f03.png,train
AIR__seq768__4.900V__R__f04,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,0.0,0.0,16.223921069906265,0.28316084025354543,-3.267093979824505,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f04.png,train
AIR__seq768__4.900V__R__f05,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,0.0,0.0,12.998203119543085,0.22686144127902494,-3.2257179503631797,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f05.png,train
AIR__seq768__4.900V__R__f06,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,0.0,0.0,11.441892454428045,0.19969869598886464,-1.5563106651150402,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f06.png,train
AIR__seq768__4.900V__R__f07,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,0.0,0.0,9.579157764388215,0.16718784255655358,-1.8627346900398294,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f07.png,train
AIR__seq768__4.900V__R__f08,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,0.0,0.0,8.236571826041372,0.14375529744142357,-1.3425859383468435,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f08.png,train
AIR__seq768__4.900V__R__f09,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,0.0,0.0,6.637199792206384,0.11584098948668488,-1.599372033834988,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f09.png,train
AIR__seq768__4.900V__R__f10,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,0.0,0.0,5.96399730137533,0.10409138948905605,-0.6732024908310539,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f10.png,train
AIR__seq768__4.900V__R__f11,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,0.0,0.0,5.219144972516795,0.09109126390932704,-0.7448523288585349,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f11.png,train
AIR__seq768__4.900V__R__f12,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,0.0,0.0,3.8688238415583394,0.06752371421484844,-1.3503211309584557,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f12.png,train
AIR__seq768__4.900V__R__f13,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,0.0,0.0,3.319193295526934,0.05793085151706617,-0.5496305460314055,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f13.png,train
AIR__seq768__4.900V__R__f14,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,0.0,0.0,2.7151804235371304,0.047388838176417064,-0.6040128719898035,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f14.png,train
AIR__seq768__4.900V__R__f15,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,0.0,0.0,2.4034757542092233,0.04194856540280491,-0.3117046693279071,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f15.png,train
AIR__seq768__4.900V__R__f16,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,0.0,0.0,2.215463831868905,0.03866713832496247,-0.18801192234031827,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f16.png,train
AIR__seq768__4.900V__R__f17,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,0.0,0.0,1.8290521556965016,0.03192298230760391,-0.38641167617240346,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f17.png,train
AIR__seq768__4.900V__R__f18,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,0.0,0.0,1.539872887547124,0.0268758519498897,-0.28917926814937767,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f18.png,train
AIR__seq768__4.900V__R__f19,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,0.0,0.0,1.3281003400613132,0.023179723730926263,-0.21177254748581076,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f19.png,train
AIR__seq768__4.900V__R__f20,AIR__seq768__4.900V__R,AIR,1,768,R,Relaxation,0,4.9,7,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,0.0,0.0,1.270518775293215,0.022174735837272586,-0.05758156476809817,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__R/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__R/f20.png,train
AIR__seq768__4.900V__S__f01,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,60.24390945864556,1.0514545743267196,0.0,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f01.png,train
AIR__seq768__4.900V__S__f02,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,3.1233775497685796,3.1233775497685796,62.94633765779733,1.098620844200659,2.7024281991517682,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f02.png,train
AIR__seq768__4.900V__S__f03,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,4.813207528570574,4.813207528570574,61.080657974566094,1.0660585909407092,-1.8656796832312352,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f03.png,train
AIR__seq768__4.900V__S__f04,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,4.293902732214932,4.293902732214932,52.859097680818714,0.9225652941635852,-8.22156029374738,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f04.png,train
AIR__seq768__4.900V__S__f05,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,1.803810308154923,1.803810308154923,35.29763981038388,0.6160600328742256,-17.561457870434836,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f05.png,train
AIR__seq768__4.900V__S__f06,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,-1.5141832724372417,1.5141832724372417,7.860764191213962,0.13719621685955274,-27.436875619169918,pos,2,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f06.png,train
AIR__seq768__4.900V__S__f07,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,-4.137206834959873,4.137206834959873,-20.192750812535298,-0.35242998671350123,-28.05351500374926,neg,0,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f07.png,train
AIR__seq768__4.900V__S__f08,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,-4.861362036440942,4.861362036440942,-31.932814305008122,-0.5573327490503365,-11.740063492472824,neg,0,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f08.png,train
AIR__seq768__4.900V__S__f09,AIR__seq768__4.900V__S,AIR,1,768,S,Stimulus,1,4.9,7,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,-3.354280819050576,3.354280819050576,-18.53879213816001,-0.32356296215373165,13.394022166848114,neg,0,79.95403197920743,1.3,3.136,3.174010839375302,AIR__seq768__4.900V__S/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/AIR__seq768__4.900V__S/f09.png,train
